input,target,prediction,pred_length,valid,tanimoto
CN1[C@H]([NH])ON=C1C#N,CN1C(=N)ON=C1C#N,N=C1NN=C(O1)C#N,15,True,0.2571428571428571
CN1[C@H]([NH])ON=C1C=O,CN1C(=N)ON=C1C=O,N=C1N=C(O)N=C1CO,16,True,0.10526315789473684
NCC1=NO[C@@H](N1C)[NH],CN1C(=N)ON=C1CN,NC1=CNC(=N)N1C=O,16,True,0.15
CN1[C@H]([NH])ON=C1CO,CN1C(=N)ON=C1CO,N=C1NC(=N)OC=C1C,16,True,0.16216216216216217
[NH][C@@H]1O[N]N=C(N1C)[NH],CN1C(=N)ON=NC1=N,N=C1NN=C(C)N1C=N,16,True,0.16666666666666666
CN1NCC(C(C1)N)[NH],CN1C=C(N)C(=N)C=N1,CN1N=C(C)N=C(N)C1=N,19,True,0.2571428571428571
Cn1cc(nn1)C(=N)N,CN1C=C(N=N1)C(N)=N,NC1=NC(N1)C(=N)C(N)=N1,22,False,
CN1NCC(C(C1)O)[NH],CN1C=C(O)C(=N)C=N1,CN1N=C(C)C(=N)O1C,17,False,
NCc1nn(cc1O)C,CN1C=C([O-])C(C[NH3+])=N1,NC1=C(NC=N1)C(C=N)C1)C=N,24,False,
[N][N]C1=C[CH]N(C1=O)C,CN1C=CC2=C1ON=N2,N=C1N=C2C=C(C=C1)O2,19,True,0.13157894736842105
CN1CN=C(C(=N1)C)[NH],CN1C=NC(=N)C(C)=N1,NC1=CNC(=N)C(C)=N1,18,True,0.2647058823529412
CN1CN=C(C(=N1)N)[NH],CN1C=NC(=N)C(N)=N1,NC1=NC(N)=C(N)N=C1,18,True,0.26666666666666666
Cn1cnc(n1)C(=N)N,CN1C=NC(=N1)C(N)=N,NC1=NC(N1)C(=N)C(N)=N1,22,False,
CN1C=N[C](C1=O)[N][N],CN1C=NC2=C1ON=N2,N=C1NC2=C1N=C2ON=N2,19,False,
CN1C=NN([C@H]1[NH])C=O,CN1C=NN(C=O)C1=N,N=C1N=C(N1)C=NC(O)=C1,21,False,
CN1C[C](C(=O)C1)[N][N],CN1CC2=C(C1)N=NO2,CC12CC1=NC2=NO1,15,False,
CN1CC[C](C1=O)[N][N],CN1CCC2=C1ON=N2,CC12CN=C1ON=N2,14,True,0.1282051282051282
CC1=NN(C(=CC1)[NH])C,CN1N=C(C)C=CC1=N,CC1=NC(C)=C(N)C=CN1,19,True,0.13513513513513514
CC1CNC(N(N1)C)[NH],CN1N=C(C)C=NC1=N,CN1N=C(C)N=C(N)C1=N,19,True,0.3125
NCC1=NN([C@H](O1)[NH])C,CN1N=C(CN)OC1=N,NC1=C(N)NC(=N)O1,16,True,0.17647058823529413
CN1[C@@H]([NH])OC(=N1)CO,CN1N=C(CO)OC1=N,NC1=C(N)OC(=N)O1,16,True,0.16666666666666666
CN1N=C(N)N=C[C@H]1[NH],CN1N=C(N)N=CC1=N,N=C1NN=C(C)=NC1,15,False,
OC1=NN(C(=CC1)[NH])C,CN1N=C(O)C=CC1=N,NC1=C(C=N)NC(C)=C1O,19,True,0.1282051282051282
CN1N=C(N([C@@H]1[NH])C)O,CN1N=C(O)N(C)C1=N,CN1N=C(N)N=C1C(=N)O,19,True,0.2727272727272727
CN1[C@@H]([NH])OC(=N1)C#C,CN1N=C(OC1=N)C#C,NC1=C(N1)C(=N)C#C,17,True,0.13513513513513514
CN1[C@@H]([NH])OC(=N1)C#N,CN1N=C(OC1=N)C#N,NC1=NC(=N)NC(O1)C#N,19,True,0.1951219512195122
CN1[C@H]([NH])OC(=N1)C=O,CN1N=C(OC1=N)C=O,NC1=C(O)N=C(=N)O1,17,False,
CN1NC(C(=O)N1)[N][N],CN1N=C2ON=NC2=N1,NC1=NC2=C(N1)N=NO2,18,True,0.2647058823529412
[NH]C1=N[C@H](N(N=C1)C)C,CN1N=CC(=N)N=C1C,CC1=NC(=N)NC(C)=N1,18,True,0.21875
[NH]C1=N[C@H](N(N=C1)C)O,CN1N=CC(=N)N=C1O,NC1=C(N)N=C(=N)N1,17,False,
Cn1nc(cn1)C(=N)N,CN1N=CC(=N1)C(N)=N,NC1=NC(N1)C(=N)C(N)=N1,22,False,
C[C@H]1C=NN(C(=C1)[NH])C,CN1N=CC(C)=CC1=N,CC1=C(N)C=CNC(=N)N1,19,True,0.15789473684210525
CC1CNN(C(N1)[NH])C,CN1N=CC(C)=NC1=N,CN1N=C(C)N=C(N)C1=N,19,True,0.30303030303030304
CN1N=C[C@@H](C=C1[NH])N,CN1N=CC(N)=CC1=N,CN1N=CC(=N)N=C1C,16,True,0.3870967741935484
CN1N=CC(=O)C1=C.N,CN1N=CC([O-])=C1C[NH3+],CN1C=C(N)N=CC1=O,16,True,0.18421052631578946
CN1N=C[C@H](C=C1[NH])O,CN1N=CC(O)=CC1=N,N=C1N=C(C=N1)C=CO,17,True,0.15789473684210525
CN1N=C[C](C1=O)[N][N],CN1N=CC2=C1ON=N2,N=C1NC2=C1N=C2ON=N2,19,False,
CC1=C([NH])N(N=CC1)C,CN1N=CC=C(C)C1=N,CC1=NC(C)=C(N)C=CN1,19,True,0.13157894736842105
[NH]C1=C(N)CC=NN1C,CN1N=CC=C(N)C1=N,N=C1NN=CNC=C1C2,15,False,
OC1=C([NH])N(N=CC1)C,CN1N=CC=C(O)C1=N,NC1=C(C=N)NC(C)=C1O,19,True,0.125
CN1[C@@H]([NH])N(C=N1)C=O,CN1N=CN(C=O)C1=N,NC1=C(N)N=C(=N)N1,17,False,
[NH][C@H]1N=NN(C(=N1)C)C,CN1N=NC(=N)N=C1C,NC1=NC(=N)N=C(C)N1,18,True,0.25
CN1[N]N=C(N[C@@H]1[NH])[NH],CN1N=NC(=N)NC1=N,NC1=NNC(=N)N=C1,15,True,0.17647058823529413
Cn1nnc(n1)C(=N)N,CN1N=NC(=N1)C(N)=N,NC1=NC(N1)C(=N)NN=N1,20,False,
CC1NNN(C(C1)[NH])C,CN1N=NC(C)=CC1=N,CN1N=C(C)N=C(N)C1=N,19,True,0.2727272727272727
NCc1nnn(c1O)C,CN1N=NC(C[NH3+])=C1[O-],NC1=NC(C)=NC(N)=N1,18,True,0.09375
CN1NNC(CC1[NH])N,CN1N=NC(N)=CC1=N,NC1=NNC(=N)NC1=C,16,True,0.16216216216216217
CN1NNC(C1=O)[N][N],CN1N=NC2=C1ON=N2,NC1=NC2=NC1N=NO2,16,True,0.075
CC1CNNN(C1[NH])C,CN1N=NC=C(C)C1=N,NC1=CNC(=N)NC=C1C,17,True,0.17142857142857143
[NH]C1C(N)CNNN1C,CN1N=NC=C(N)C1=N,NC1=NNC(=N)NC1=C,16,True,0.16216216216216217
CN1[C@@H]([NH])N(N=N1)C=O,CN1N=NN(C=O)C1=N,NC1=NC(=N)N=C(O)N1,18,True,0.10810810810810811
C[N][C][CH]C(=O)N.N#N,CN=C1C=C(N)ON=N1,NC1=C(N=NC=N)N=C1O,18,True,0.12195121951219512
CN=c1cc[nH]nc1N,CN=C1C=CNN=C1N,N=C1N=CNC=C2C1C=C2,18,True,0.09090909090909091
C[N]C1=NCN(N=C1)C,CN=C1C=NN(C)C=N1,NC1=CNC2=CN=C1N,15,False,
C[N]C1=N[C@H](NN=C1)C,CN=C1C=NNC(C)=N1,CN1N=CC=C(N)N=C1,16,True,0.1
C[N]C1=N[C@@H](NN=C1)O,CN=C1C=NNC(O)=N1,N=C1NC=NC(C=O)=N1,17,True,0.12195121951219512
C[N]C1CNNCC1N,CN=C1C=NNC=C1N,N=C1NN=CNC=C1C2,15,False,
CN1NCCNC1[N]C,CN=C1N=CC=NN1C,N=C1NN=CNC=C1C2,15,False,
C[N]C1=NCNN=C1C,CN=C1N=CNN=C1C,N=C1NN=CN=CC2C1CN12,19,False,
C[N]C1=NCNN=C1N,CN=C1N=CNN=C1N,N=C1NN=CN=CN1C2,15,False,
CN=c1nn[nH]c(n1)N,CN=C1N=NNC(N)=N1,NC1=NNC(=N)N=C1,15,True,0.16666666666666666
CN=c1nn[nH]c(n1)O,CN=C1N=NNC(O)=N1,NC1=NC(=N)N=C(O1)N,18,True,0.08823529411764706
C[N][C][N]C(=O)C.N#N,CN=C1N=NOC(C)=N1,N=C1N=C(CC=O1)C#N,17,False,
C[N][C][N]C(=O)N.N#N,CN=C1N=NOC(N)=N1,N=C1N=NC(N=NC=O1)C#N,20,False,
C[N][C][N]C(=O)O.N#N,CN=C1N=NOC(O)=N1,N=C1N=C(ON=N=N1)C#N,19,False,
C[N]C1=N[N]N[C@H](N1)[NH],CN=C1NC(=N)NN=N1,N=C1NN=NC2=C1N,14,False,
C[N]C1=N[N]O[C@H](N1)[NH],CN=C1NC(=N)ON=N1,N=C1NC2=NC(N1)N=NO,18,False,
C[N]C1=CCC(=NN1)C,CN=C1NN=C(C)C=C1,CN1C=CC=C2N=C1N2,16,True,0.13157894736842105
C[N]C1NCC(NN1)C,CN=C1NN=C(C)C=N1,NC1N=CNC2=C1NC(C)C2,19,True,0.13636363636363635
C[N]C1NNCC(N1)C,CN=C1NN=CC(C)=N1,NC1N=CNC2=C1NC(C)C2,19,True,0.1111111111111111
C[N]C1=C[C@@H](C=NN1)O,CN=C1NN=CC(O)=C1,CC1=C(N)N=CNC1=O,16,True,0.1282051282051282
C[N]C1=C(N)CC=NN1,CN=C1NN=CC=C1N,NC1=CNC2=CN=C1N,15,False,
C[N]C1=C(O)CC=NN1,CN=C1NN=CC=C1O,NC1=CNC2=C(C1)O2,16,True,0.07317073170731707
CN=c1c(N)cnn[nH]1,CN=C1NN=NC=C1N,NC1=NC(=N)N=CN1C2,17,False,
[N][N][C](C(=O)NC)C#C,CNC1=C(N=NO1)C#C,NC1=C(CC#N)C(=N)O1,18,True,0.07142857142857142
[N][N][C](C(=O)NC)C#N,CNC1=C(N=NO1)C#N,NC1=C(NC=NC1)C#N,16,True,0.14634146341463414
CNC(=O)[C]([N][N])NC,CNC1=C(NC)N=NO1,CC1=NC(N)C(=N)N=NO1,19,True,0.10256410256410256
CN[C](C(=O)OC)[N][N],CNC1=C(OC)ON=N1,CC1=C(NC=[NH2+])N=C([O-])O1,27,True,0.14634146341463414
CN[C@H]1NN=CC(=C1)[NH],CNC1=CC(=N)C=NN1,CN1N=CC=C(N)N=C1C,17,True,0.12195121951219512
[NH][C][CH]C(=O)NC.N#N,CNC1=CC(=N)N=NO1,NC1=C(NC=N)N=C1C#N,18,True,0.09302325581395349
CN[C@@H]1C=C([NH])NN=C1,CNC1=CC(=N)NN=C1,CN1N=CC(=N)N=C1C,16,True,0.1891891891891892
CNC1NNNC(C1)[NH],CNC1=CC(=N)NN=N1,NC1=NNC(=N)NC1=C,16,True,0.1282051282051282
[O][C][CH]C(=O)NC.N#N,CNC1=CC(=O)N=NO1,N=C1N=C(OC=N1)C#N,17,True,0.09523809523809523
CNC1=C([NH])NN=CC1,CNC1=CC=NNC1=N,N=C1NN=CNC=C1C2,15,False,
CNC1CNNNC1[NH],CNC1=CN=NNC1=N,N=C1NNN=CN1C=CN1C,17,False,
CNC1CNNCC1[NH],CNC1=CNN=CC1=N,N=C1NN=CNC=C1CC1C=N,19,False,
CNC1=N[C@@H](N=NN1)[NH],CNC1=NC(=N)N=NN1,NC1=NNC(=N)N=C1=N,17,False,
[NH][C][N]C(=O)NC.N#N,CNC1=NC(=N)N=NO1,NC1=NC(=N)N=NO1,15,True,0.5185185185185185
CNC(=O)N=C=O.N#N,CNC1=NC(=O)N=NO1,NC(=N)NC(=O)N1C#N,17,False,
CNC1=NN([C@@H](O1)[NH])C,CNC1=NN(C)C(=N)O1,CN1N=C(N)N=C1C(=N)O,19,True,0.21621621621621623
CNC1=NN[C@@H](C=N1)[NH],CNC1=NNC(=N)C=N1,NC1=NC(=N)N=CNC1=N,18,True,0.18421052631578946
CNC1=NNCN=C1[NH],CNC1=NNC=NC1=N,N=C1NN=CNC=C1=N,15,False,
CN1[C@@H]([NH])ON=C1NC,CNC1=NOC(=N)N1C,NC1=CNC(=N)N1C=O,16,True,0.0975609756097561
CNCc1c(O)cn[nH]1,C[NH2+]CC1=C([O-])C=NN1,NC1=C(CN1)C=C(O)C=N1,20,False,
CNCc1oncc1O,C[NH2+]CC1=C([O-])C=NO1,N=C1NC=C(O1)C=CO1,17,False,
C=C1ON=NC1=O.CN,C[NH2+]CC1=C([O-])N=NO1,NC1=NC(C=O)N=C1[NH2+],21,True,0.047619047619047616
CNCc1cnoc1O,C[NH2+]CC1=C([O-])ON=C1,N=C1NC=C(O1)C=CO1,17,False,
CNCc1nnoc1O,C[NH2+]CC1=C([O-])ON=N1,N=C1NC=C(O1)C=NO2,17,False,
CNCc1n[nH]cc1O,C[NH2+]CC1=NNC=C1[O-],N=C1NC=C(CC=N1)C=CO1,20,False,
CNCC1=NO[C@@H](O1)[NH],CNCC1=NOC(=N)O1,NC1=C(N)OC(=N)O1,16,True,0.20689655172413793
CNCc1cc(=O)o[nH]1,C[NH2+]CC1=NOC([O-])=C1,N=C1NC=C(O1)C=CO1,17,False,
CNCc1nocc1O,C[NH2+]CC1=NOC=C1[O-],N=C1NC=C(O1)C=CO1,17,False,
CNCc1nonc1O,C[NH2+]CC1=NON=C1[O-],N=C1NC=C(O1)C=NO2,17,False,
COC(=O)[C](C=O)[N][N],COC1=C(C=O)N=NO1,NC1=C(OC=[NH2+])C([O-])=O1,26,False,
COc1nn[nH]c1CN,COC1=C(C[NH3+])N=N[N-]1,N=C1NN=C(C=N1)C=CO1,19,False,
COC(=O)[C](C#C)[N][N],COC1=C(N=NO1)C#C,NC1=C(CC#N)OC1=O,16,True,0.07142857142857142
COC(=O)[C](C#N)[N][N],COC1=C(N=NO1)C#N,NC1=C(OC#N)C(=N)O1,18,True,0.15384615384615385
CO[C@@H]1NN=CC(=C1)[NH],COC1=CC(=N)C=NN1,CN1C=C(N)N=CC1=O,16,True,0.125
[NH][C][CH]C(=O)OC.N#N,COC1=CC(=N)N=NO1,NC1=C(COC=N)N=NO1,17,True,0.225
CO[C@@H]1C=C([NH])NN=C1,COC1=CC(=N)NN=C1,CN1C=C(N)N=CC1=O,16,True,0.125
[O][C][CH]C(=O)OC.N#N,COC1=CC(=O)N=NO1,[NH3+]CC1=C(O)C([O-])=O,23,False,
COC1=C([NH])NN=CC1,COC1=CC=NNC1=N,N=C1N=C(C=N1)C=CO,17,True,0.125
COC1CNNNC1[NH],COC1=CN=NNC1=N,N=C1NN=CN1CC=CN1C,17,False,
COC1CNNCC1[NH],COC1=CNN=CC1=N,N=C1NN=CC=C1CC=CO,17,True,0.16666666666666666
CO[C@@H]1NN=CC(=N1)[NH],COC1=NC(=N)C=NN1,N=C1NC=NC(C=O)=N1,17,True,0.1794871794871795
COC1=N[C@H](N=NN1)[NH],COC1=NC(=N)N=NN1,N=C1N=NNC(=N)N1C=O,18,True,0.2857142857142857
[NH][C][N]C(=O)OC.N#N,COC1=NC(=N)N=NO1,N=C1N=C(O)N=NO1,15,True,0.3225806451612903
COC1CNNC(N1)[NH],COC1=NC(=N)NN=C1,NC1=NNC(=N)C(C)=N1CO,20,False,
COC(=O)N=C=O.N#N,COC1=NC(=O)N=NO1,NC(=[NH2+])NC([O-])=O)C(=O,26,False,
NCc1nnc([nH]1)OC,COC1=NC(C[NH3+])=N[N-]1,NC1=C(NC=N1)C(N)C=N1,20,False,
COC1=NN([C@@H](N1)[NH])C,COC1=NN(C)C(=N)N1,CN1N=C(N)N=C1C(=N)O,19,True,0.21621621621621623
COC1=NN([C@H](O1)[NH])C,COC1=NN(C)C(=N)O1,NC1=C(N)OC(=N)O1,16,True,0.1724137931034483
COC1=NNC(=CC1)[NH],COC1=NNC(=N)C=C1,N=C1N=C(C=N1)C=CO,17,True,0.1282051282051282
CN1[C@@H]([NH])NN=C1OC,COC1=NNC(=N)N1C,NC1=CNC(=N)N1C=O,16,True,0.15384615384615385
COC1=NNCN=C1[NH],COC1=NNC=NC1=N,N=C1NN=CN=C1C=O,15,True,0.18421052631578946
CN1[C@@H]([NH])ON=C1OC,COC1=NOC(=N)N1C,NC1=C(N)OC(=N)O1,16,True,0.13333333333333333
COCC1=NO[C@@H](O1)[NH],COCC1=NOC(=N)O1,N=C1OC(OC=N1)C(O)C=O,20,True,0.10638297872340426
[N][N][CH]C(=O)NCC#N,N#CCNC1=CN=NO1,N=C1N=C(NC=O1)C#N,17,False,
[N][N][CH]C(=O)OCC#N,N#CCOC1=CN=NO1,N=C1ON=C(C=N1)C#N,17,True,0.2631578947368421
O=CN1N=CCC=C1[NH],N=C1C=CC=NN1C=O,N=C1N=CN=C(C=O1)C=C1,20,False,
O=CN1CC=C(C=N1)[NH],N=C1C=CN(C=O)N=C1,N=C1N=C(C=N1)C=C(O)C=C1,23,False,
[NH]C1CCNNN1C=O,N=C1C=CN=NN1C=O,N=C1NN=CN1C=CC1C=O,18,False,
C#CC1=NNCC=C1[NH],N=C1C=CNN=C1C#C,N=C1N=CN=CN1CC#C,16,True,0.1951219512195122
N#CC1=NNCC=C1[NH],N=C1C=CNN=C1C#N,N=C1N=CNN=C1CC#C,16,True,0.225
O=CC1=NNCC=C1[NH],N=C1C=CNN=C1C=O,N=C1N=CN=C(C=O1)C=C1,20,False,
[NH]C1=NCN(N=C1)C=O,N=C1C=NN(C=O)C=N1,N=C1N=C(NC=N1)C=O,17,True,0.24324324324324326
[NH]C1=N[C@@H](NN=C1)C#C,N=C1C=NNC(=N1)C#C,N=C1N=C(N1)C#C,14,True,0.2903225806451613
C#CC1CNNCC1[NH],N=C1C=NNC=C1C#C,N=C1NN=CN1CCC1C#C,17,False,
[NH]c1c[nH]oc1=O.N#N,N=C1C=NON=NC1=O,N=C1N=NON=C1=O,14,False,
[N][N][C]1C[C](NC1=O)[NH],N=C1CC2=C(N1)ON=N2,N=C1N2C3C1C2=N23N1,18,False,
[N][N][C]1C[C](OC1=O)[NH],N=C1CC2=C(ON=N2)O1,N=C1OC2=C1N=N2,14,True,0.1875
O=CN1C=N[C@H](N=N1)[NH],N=C1N=CN(C=O)N=N1,N=C1N=NNC(=O)=N1,16,False,
C#CC1=NNCN=C1[NH],N=C1N=CNN=C1C#C,N=C1N=CNN=C1CC#C,16,True,0.53125
[NH]c1ocnc1[NH].N#N,N=C1N=CON=NC1=N,N=C1N=NNOC=N1,13,True,0.17647058823529413
O=C1O[CH]N=C1[NH].N#N,N=C1N=CON=NC1=O,N=C1N=NOC=N1C#N,15,False,
O=CN1N=N[C@H](N=N1)[NH],N=C1N=NN(C=O)N=N1,N=C1N=NNC(=N)N=N1,17,True,0.25
[NH][C@H]1N=C(NN=N1)C#C,N=C1N=NNC(=N1)C#C,N=C1N=NNC(=N1)C#C,17,True,1.0
[NH][C][N]C(=O)C#C.N#N,N=C1N=NOC(=N1)C#C,N=C1N=C(C#N)N=C1O,17,True,0.13513513513513514
[NH][C][N]C(=O)C#N.N#N,N=C1N=NOC(=N1)C#N,N=C1N=NC(C#N)N=NO1,18,True,0.21052631578947367
[NH][C][N]C(=O)C=O.N#N,N=C1N=NOC(C=O)=N1,N=C1N=C(O)N=NO1,15,True,0.3225806451612903
[NH][C][C](C#N)C=O.N#N,N=C1N=NOC=C1C#N,N=C1N=C(C#N)N=C1O,17,True,0.2647058823529412
[NH][C][C](C=O)C=O.N#N,N=C1N=NOC=C1C=O,N=C1N=C(C=O)N=NO1,17,True,0.3235294117647059
O=C1C=CO[C]1[NH].N#N,N=C1N=NOC=CC1=O,N=C1ON=C=NO1C#C,15,False,
[O]N=CC(=O)C(=N)N=[N],N=C1N=NON=CC1=O,NC1=NC(=N)N=C(O)O1,18,True,0.16666666666666666
[NH]c1onnc1[NH].N#N,N=C1N=NON=NC1=N,N=C1N=NNON=N1,13,True,0.18518518518518517
[NH][C@@H]1ON=C(N1)C1CC1,N=C1NC(=NO1)C1CC1,N=C1NC=C(O1)C1C1C1,18,False,
[NH][C@@H]1ON=C(N1)[C@H]1CN1,N=C1NC(=NO1)C1CN1,N=C1NN=C(C1)C(=N)O1,19,False,
[NH][C@H]1ON=C(N1)[C@H]1CO1,N=C1NC(=NO1)C1CO1,N=C1NC(=N1)OC1C1C=O,19,False,
[NH][C@H]1NC(=NO1)CC#C,N=C1NC(CC#C)=NO1,N=C1NC(=N1)C#C,14,True,0.24242424242424243
[NH][C@@H]1NC(=NO1)CC#N,N=C1NC(CC#N)=NO1,N=C1NN=C(O1)C#N,15,True,0.2857142857142857
[NH][C@H]1NC(=NO1)CC=O,N=C1NC(CC=O)=NO1,N=C1N=C(O)N=C1CO,16,True,0.13513513513513514
[NH][C@H]1NC(=NO1)NC=O,N=C1NC(NC=O)=NO1,N=C1N=NOC(=N)N1C=O,18,True,0.23684210526315788
[NH][C@@H]1NC(=NO1)OC=O,N=C1NC(OC=O)=NO1,N=C1N=C(O)OC(=N)O1,18,True,0.13513513513513514
[NH][C@@H]1Nc2c(N1)cno2,N=C1NC2=C(N1)C=NO2,N=C1NN=C2C(N1)C=N2,18,True,0.15384615384615385
[NH][C@H]1NC2=N[N]N[C@H]2N1,N=C1NC2=C(N1)N=NN2,N=C1NN=NC2=C1,13,False,
[N][N][C]1N[C](NC1=O)[NH],N=C1NC2=C(N1)N=NO2,N=C1N2C1N=N2,12,True,0.125
[NH][C@@H]1Nc2c(O1)[nH]nc2,N=C1NC2=C(NN=C2)O1,N=C1N=C2NC(C=N1)C2,18,True,0.15384615384615385
[NH][C@@H]1Oc2c(N1)[nH]nc2,N=C1NC2=C(O1)C=NN2,N=C1N=C2NC(C=N1)C2,18,True,0.15384615384615385
[NH][C@@H]1Oc2c(N1)onc2,N=C1NC2=C(O1)C=NO2,N=C1NC2=C(O1)C=N2,17,True,0.3333333333333333
[NH][C@@H]1N[C@H]2C(=N[N]N2)O1,N=C1NC2=C(O1)N=NN2,N=C1NC2=C(N1)N=NO2,18,True,0.22857142857142856
[N][N][C]1O[C](NC1=O)[NH],N=C1NC2=C(O1)N=NO2,N=C1ON=C2C1N=N2,15,True,0.13513513513513514
[NH][C@@H]1Nc2c(O1)onc2,N=C1NC2=C(ON=C2)O1,N=C1NC2=C(O1)C=N2,17,True,0.3333333333333333
[N][N][C]1N[C](OC1=O)[NH],N=C1NC2=C(ON=N2)O1,N=C1ON=C2C1N=N2,15,True,0.13513513513513514
[NH][C@H]1NC=NN1CC#C,N=C1NC=NN1CC#C,N=C1NN=CN1CC#C,14,True,0.42857142857142855
[NH][C@H]1NC=NN1CC#N,N=C1NC=NN1CC#N,N=C1NN=CN1C#C,13,True,0.23684210526315788
[N][N]C1=C([NH])NCC1=O,N=C1NCC2=C1N=NO2,N=C1N=C2N=C(C=N1)N=O2,21,False,
[NH][C@H]1NC(=NN1)OC=O,N=C1NN=C(N1)OC=O,N=C1N=NOC(=N)N1C=O,18,True,0.21052631578947367
[NH][C@@H]1NN=C(O1)NC=O,N=C1NN=C(NC=O)O1,N=C1N=NOC(=N)N1,15,True,0.2
[NH]C1NC(CNN1)C#N,N=C1NN=CC(=N1)C#N,N=C1NNN=C(C#N)C1C#N,19,True,0.23076923076923078
[NH]C1NC(CNN1)C=O,N=C1NN=CC(C=O)=N1,NC1=NNC(=N)C(C)=N1,18,True,0.2222222222222222
C#CC1=C([NH])NN=CC1,N=C1NN=CC=C1C#C,N=C1N=C(C=N1)C#C,16,True,0.2647058823529412
[NH][C@@H]1NN=CN1CC#N,N=C1NN=CN1CC#N,N=C1NN=CN1C#C,13,True,0.46875
[NH][C@@H]1NN=NN1C1CC1,N=C1NN=NN1C1CC1,N=C1NN=CN1CC1C=N,16,False,
[NH][C@H]1NN=NN1CC#C,N=C1NN=NN1CC#C,N=C1NN=CN1C#C,13,True,0.3142857142857143
[NH][C@H]1NN=NN1CC#N,N=C1NN=NN1CC#N,N=C1NN=NNN1C#C,14,True,0.1794871794871795
[NH][C@@H]1NN=NN1CC=O,N=C1NN=NN1CC=O,N=C1NN=NNC1=N,13,True,0.25
[NH][C@@H]1Oc2c(O1)cn[nH]2,N=C1OC2=C(O1)C=NN2,N=C1NC2=C(O1)C=N2,17,True,0.22857142857142856
[NH][C@@H]1Oc2c(O1)cno2,N=C1OC2=C(O1)C=NO2,N=C1OC2=C(O1)C=NO2,18,True,1.0
[N][N][C]1O[C](OC1=O)[NH],N=C1OC2=C(O1)N=NO2,N=C1ON=C2O12,12,False,
[NH][C@H]1OC=NN1C1CC1,N=C1OC=NN1C1CC1,N=C1NN=CN1C1CC1C1C1C1C1C1C=O,28,False,
[NH][C@H]1OC=NN1CC#C,N=C1OC=NN1CC#C,N=C1N=COC=C1C#N,15,True,0.2
[NH][C@H]1OC=NN1CC#N,N=C1OC=NN1CC#N,N=C1NN=CO1C#C,13,False,
[NH][C@@H]1OC=NN1CC=O,N=C1OC=NN1CC=O,N=C1N=C(O)N=C1CO,16,True,0.15789473684210525
[N][N]C1=C([NH])OCC1=O,N=C1OCC2=C1N=NO2,N=C1ON=C2C(O1)C=N2,18,True,0.125
[NH][C@@H]1OC(=NO1)CC#C,N=C1ON=C(CC#C)O1,N=C1OC(=N1)C#C,14,True,0.25
[NH][C@H]1OC(=NO1)CC#N,N=C1ON=C(CC#N)O1,N=C1ON=C(O1)C#N,15,True,0.4827586206896552
[NH][C@H]1OC(=NO1)CC=O,N=C1ON=C(CC=O)O1,N=C1OC=C(O1)N=CO,16,True,0.18421052631578946
[NH][C@@H]1OC(=NO1)NC=O,N=C1ON=C(NC=O)O1,N=C1N=C(O)OC(=N)O1,18,True,0.20588235294117646
[NH][C@@H]1ON=C(O1)C1CC1,N=C1ON=C(O1)C1CC1,N=C1OC=C(O1)N1C1C1C1,20,False,
[NH][C@H]1ON=C(O1)[C@H]1CN1,N=C1ON=C(O1)C1CN1,N=C1NC(=N1)OC1C1C=O,19,False,
[NH][C@@H]1ON=C(O1)[C@H]1CO1,N=C1ON=C(O1)C1CO1,N=C1ON=C(O1)C1CO1,17,True,1.0
[NH][C@@H]1ON=C(O1)N1CC1,N=C1ON=C(O1)N1CC1,N=C1NC(=N1)OC1C1C1C#N,21,False,
[NH][C@@H]1OC(=NO1)OC=O,N=C1ON=C(OC=O)O1,N=C1ON=C(O)O1C=O,16,False,
[NH][C@H]1ON=C2N1CC=C2,N=C1ON=C2C=CCN12,N=C1N=C2C(C=N1)C=O,18,False,
[NH][C@H]1ON=C2N1C=CC2,N=C1ON=C2CC=CN12,N=C1N=C2C(C=N1)C=O,18,False,
[NH][C@H]1ON=C2N1CCC2,N=C1ON=C2CCCN12,N=C1NC2=CNC1C2,14,True,0.1
[NH][C@H]1ON=C2N1CCN2,N=C1ON=C2NCCN12,N=C1NN=C2C(CN1)C=O,18,False,
[NH][C@@H]1ON=C2N1CCO2,N=C1ON=C2OCCN12,N=C1NC2=C(OCN1)C=O,18,False,
[NH][C@H]1ON=CN1C1CC1,N=C1ON=CN1C1CC1,N=C1NN=CN1C1CC1C1C1C1C1C1C=O,28,False,
[NH][C@@H]1ON=CN1CC#C,N=C1ON=CN1CC#C,N=C1N=COC=C1C#N,15,True,0.17073170731707318
[NH][C@@H]1ON=CN1CC#N,N=C1ON=CN1CC#N,N=C1NN=C(C#N)O1C,16,False,
[NH][C@@H]1ON=CN1CC=O,N=C1ON=CN1CC=O,N=C1N=C(O)N=C1CO,16,True,0.1282051282051282
[NH]c1c[nH]c(=O)o1.N#N,N=C1ON=NC(=O)N=C1,N=C1N=NOC(=N)O1,15,True,0.3
[NH][C@@H]1ON=NN1C1CC1,N=C1ON=NN1C1CC1,N=C1NN=CN1CC1C1C=O,18,False,
[NH][C@H]1ON=NN1CC#C,N=C1ON=NN1CC#C,N=C1NN=CO1C#C,13,False,
[NH][C@H]1ON=NN1CC#N,N=C1ON=NN1CC#N,N=C1NN=NO1C#N,13,False,
